rank,type_,code,name,premium,share
55,L,140,NATIONWIDE CORP GRP,"13,637,231",0.14%
56,L,84174,ELCO MUT LIFE & ANN,"13,463,321",0.14%
57,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"13,257,304",0.14%
58,L,153,PEKIN INS GRP,"13,254,517",0.14%
59,F,57711,WESTERN CATHOLIC UNION,"12,141,953",0.12%
60,F,56227,KSKJ LIFE AMER SLOVENIAN CATHOLIC UN,"9,970,857",0.10%
61,L,68063,PROFESSIONAL LIFE & CAS CO,"9,599,497",0.10%
62,L,111,LIBERTY MUT GRP,"9,259,385",0.10%
63,F,56693,GREEK CATHOLIC UNION OF THE USA,"9,166,037",0.09%
64,L,280,AUTO OWNERS GRP,"9,067,973",0.09%
65,L,574,AMERCO CORP GRP,"9,016,768",0.09%
66,L,449,FINANCIAL HOLDINGS GRP,"8,904,491",0.09%
67,L,4736,GGC GRP,"8,463,958",0.09%
68,L,367,PHYSICIANS MUT GRP,"7,571,316",0.08%
69,L,4011,GENWORTH FIN GRP,"6,585,729",0.07%
70,F,57622,POLISH NATL ALLIANCE US OF NA,"6,155,338",0.06%
71,F,57630,POLISH ROMAN CATHOLIC UNION OF AMER,"6,104,339",0.06%
72,L,60445,SAGICOR LIFE INS CO,"6,041,380",0.06%
73,L,330,AMERICAN FIDELITY CORP GRP,"5,852,768",0.06%
74,L,248,UNITED FIRE & CAS GRP,"5,421,889",0.06%
75,L,4815,RESOLUTION LIFE GRP,"5,201,097",0.05%
76,L,63495,FORESTERS LIFE INS ANN CO,"4,788,153",0.05%
77,L,1117,MANHATTAN LIFE GRP,"4,653,557",0.05%
78,F,57657,ROYAL NEIGHBORS OF AMER,"4,641,660",0.05%
79,F,57770,CATHOLIC HOLY FAMILY SOCIETY,"4,581,465",0.05%
80,L,63223,FEDERAL LIFE INS CO,"4,392,623",0.05%
81,F,57487,CATHOLIC ORDER OF FORESTERS,"4,319,000",0.04%
82,L,64238,GUARANTY INCOME LIFE INS CO,"3,973,133",0.04%
83,L,801,DIRECTORS INVESTMENT GRP,"3,788,471",0.04%
84,L,4853,AAA LIFE GRP,"3,729,252",0.04%
85,F,56340,FIRST CATH SLOVAK UNION OF US & CN,"3,601,382",0.04%
86,F,56154,GLEANER LIFE INS SOCIETY,"3,574,758",0.04%
87,L,244,CINCINNATI FIN GRP,"3,490,006",0.04%
88,L,904,JOHN HANCOCK GRP,"3,330,817",0.03%
89,L,872,BANNER LIFE GRP,"3,015,828",0.03%
90,F,56030,CATHOLIC FINANCIAL LIFE,"2,844,574",0.03%
91,F,56782,NATIONAL SLOVAK SOCIETY OF THE USA,"2,834,176",0.03%
92,F,56332,FIRST CATH SLOVAK LADIES ASSN USA,"2,831,282",0.03%
93,L,4824,ADVANTAGE CAPITAL GRP,"2,798,781",0.03%
94,L,315,INDUSTRIAL ALLIANCE GRP,"2,693,951",0.03%
95,L,451,FIDELITY SECURITY GRP,"2,227,737",0.02%
96,L,917,HCSC GRP,"2,159,409",0.02%
97,L,450,GENEVE HOLDINGS INC GRP,"2,080,973",0.02%
98,L,8,ALLSTATE INS GRP,"2,056,688",0.02%
99,L,850,PENN MUT GRP,"1,790,382",0.02%
100,L,4862,ASSURITY GRP,"1,698,195",0.02%
101,L,588,KANSAS CITY LIFE INS GRP,"1,554,230",0.02%
102,L,64505,HOMESTEADERS LIFE CO,"1,395,541",0.01%
103,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"1,328,442",0.01%
104,L,4752,FIRST TRINITY FIN GRP,"1,280,438",0.01%
105,F,57193,SLOVAK CATHOLIC SOKOL,"1,263,673",0.01%
106,L,62928,EMC NATL LIFE CO,"1,207,920",0.01%
107,F,57320,WOODMEN WORLD LIFE INS SOC,"1,137,139",0.01%
108,F,57142,SONS OF NORWAY,"1,120,368",0.01%
109,F,56634,CROATIAN FRATERNAL UNION OF AMER,"1,100,022",0.01%
110,L,19,ASSURANT INC GRP,"1,095,167",0.01%
111,F,58033,KNIGHTS OF COLUMBUS,"1,072,522",0.01%
112,L,4827,SOUTHLAND NATL HOLDING GRP,"1,067,932",0.01%
113,F,56138,CSA FRATERNAL LIFE,"1,035,330",0.01%
114,L,513,IOWA FARM BUREAU GRP,"1,026,941",0.01%
115,L,473,AMERICAN FAMILY INS GRP,"975,601",0.01%
116,L,525,PAN AMER LIFE GRP,"900,536",0.01%
117,F,56251,MUTUAL BENEFICIAL ASSN INC,"889,020",0.01%
118,F,57568,NATIONAL CATHOLIC SOC OF FORESTERS,"837,147",0.01%
119,B,4616,EVERENCE GRP,"680,139",0.01%
120,L,213,ERIE INS GRP,"581,411",0.01%
121,L,344,CHURCH PENSION FUND GRP,"573,927",0.01%
122,L,4639,RGA INC GRP,"557,109",0.01%
123,L,454,SECURITY NATL GRP,"541,375",0.01%
124,F,56170,WOMANS LIFE INS SOCIETY,"509,258",0.01%
125,L,276,TRUSTMARK MUT HOLDING CO GRP,"495,482",0.01%
1,L,332,PRINCIPAL FIN GRP,"481,394,711",8.13%
2,L,12,AMERICAN INTL GRP,"458,221,370",7.74%
3,L,918,JACKSON NATL GRP,"434,583,549",7.34%
4,L,20,LINCOLN NATL GRP,"320,553,882",5.41%
5,L,304,PRUDENTIAL OF AMER GRP,"314,019,804",5.30%
6,L,4832,VOYA FINANCIAL GRP,"310,018,800",5.24%
7,L,431,SAMMONS ENTERPRISES GRP,"293,025,066",4.95%
8,L,3891,GOLDMAN SACHS GRP,"271,907,683",4.59%
9,L,619,ONEAMERICA FIN PARTNERS GRP,"266,308,326",4.50%
10,L,761,ALLIANZ INS GRP,"245,197,879",4.14%
11,L,1216,TIAA FAMILY GRP,"212,858,996",3.59%
12,L,2658,AMERICAN EQUITY INVESTMENT GRP,"176,703,366",2.98%
13,L,241,METROPOLITAN GRP,"176,554,080",2.98%
14,L,84,AMERICAN FINANCIAL GRP,"124,181,750",2.10%
15,L,709,PACIFIC LIFE GRP,"121,378,781",2.05%
16,L,4734,ATHENE GRP,"118,576,128",2.00%
17,L,968,AXA INS GRP,"116,857,443",1.97%
18,L,826,NEW YORK LIFE GRP,"113,359,861",1.91%
19,L,860,NORTHWESTERN MUT GRP,"96,365,126",1.63%
20,L,4,AMERIPRISE FIN GRP,"93,785,393",1.58%
21,L,4844,LIA HOLDINGS GRP,"89,733,662",1.52%
22,L,468,AEGON US HOLDING GRP,"80,590,136",1.36%
23,L,769,GREAT WEST GRP,"76,947,885",1.30%
24,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"70,052,976",1.18%
25,L,4855,SUMITOMO LIFE INS GRP,"65,313,552",1.10%
26,L,435,MASS MUT LIFE INS GRP,"63,904,867",1.08%
27,L,836,WEST SOUTHERN GRP,"58,248,225",0.98%
28,L,306,CUNA MUT GRP,"52,563,165",0.89%
29,L,233,CNO FINANCIAL GRP,"45,115,483",0.76%
30,L,458,PROTECTIVE LIFE INS GRP,"44,778,749",0.76%
31,L,3098,TOKIO MARINE HOLDINGS INC GRP,"37,280,821",0.63%
32,L,261,MUTUAL OF OMAHA GRP,"34,892,726",0.59%
33,L,4731,HARBINGER GRP,"33,962,506",0.57%
34,L,62510,EQUITRUST LIFE INS CO,"28,505,518",0.48%
35,L,176,STATE FARM GRP,"27,639,200",0.47%
36,L,4794,DELAWARE LIFE HOLDING GRP,"26,332,790",0.44%
37,L,300,HORACE MANN GRP,"24,425,230",0.41%
38,L,408,AMERICAN NATL FIN GRP,"23,915,110",0.40%
39,L,869,MINNESOTA MUT GRP,"22,596,998",0.38%
40,L,943,AMERITAS MUT HOLDING GRP,"17,972,185",0.30%
41,L,84174,ELCO MUT LIFE & ANN,"15,178,286",0.26%
42,L,4836,JEFFERSON NATIONAL GRP,"14,950,807",0.25%
43,L,542,INDIANA FARM BUREAU GRP,"13,576,603",0.23%
44,L,429,GUARDIAN LIFE GRP,"13,430,983",0.23%
45,L,704,OHIO NATL LIFE GRP,"11,963,475",0.20%
46,L,1348,MEIJI YASUDA LIFE INS GRP,"11,561,572",0.20%
47,F,57541,MODERN WOODMEN OF AMER,"10,257,716",0.17%
48,L,981,FIDELITY INVESTMENT INS & ANN GRP,"9,414,795",0.16%
49,L,169,SENTRY INS GRP,"8,959,272",0.15%
50,L,111,LIBERTY MUT GRP,"7,345,260",0.12%
51,F,56693,GREEK CATHOLIC UNION OF THE USA,"7,180,637",0.12%
52,L,4736,GGC GRP,"6,646,001",0.11%
53,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"6,394,678",0.11%
54,L,280,AUTO OWNERS GRP,"5,915,649",0.10%
55,L,140,NATIONWIDE CORP GRP,"5,827,546",0.10%
56,L,91,HARTFORD FIRE & CAS GRP,"5,361,521",0.09%
57,L,574,AMERCO CORP GRP,"5,219,211",0.09%
58,L,634,NATIONAL LIFE GRP,"4,913,835",0.08%
59,L,330,AMERICAN FIDELITY CORP GRP,"4,577,583",0.08%
60,F,56170,WOMANS LIFE INS SOCIETY,"4,265,049",0.07%
61,B,4616,EVERENCE GRP,"4,061,158",0.07%
62,L,66850,NATIONAL WESTERN LIFE INS CO,"3,512,707",0.06%
63,L,63495,FORESTERS LIFE INS ANN CO,"3,369,529",0.06%
64,L,689,BANKERS INS GRP,"3,355,323",0.06%
65,F,57487,CATHOLIC ORDER OF FORESTERS,"3,103,483",0.05%
66,L,4011,GENWORTH FIN GRP,"2,991,793",0.05%
67,L,244,CINCINNATI FIN GRP,"2,959,898",0.05%
68,L,3436,LIBERTY LIFE GRP TRUST GRP,"2,919,915",0.05%
69,L,801,DIRECTORS INVESTMENT GRP,"2,753,003",0.05%
70,L,60445,SAGICOR LIFE INS CO,"2,739,553",0.05%
71,L,1117,MANHATTAN LIFE GRP,"2,716,405",0.05%
72,L,904,JOHN HANCOCK GRP,"2,385,771",0.04%
73,F,56154,GLEANER LIFE INS SOCIETY,"2,379,825",0.04%
74,F,57630,POLISH ROMAN CATHOLIC UNION OF AMER,"1,959,478",0.03%
75,F,56685,GBU FINANCIAL LIFE,"1,890,211",0.03%
76,L,212,ZURICH INS GRP,"1,849,553",0.03%
77,L,449,FINANCIAL HOLDINGS GRP,"1,660,360",0.03%
78,L,153,PEKIN INS GRP,"1,596,404",0.03%
79,L,473,AMERICAN FAMILY INS GRP,"1,585,778",0.03%
80,F,57657,ROYAL NEIGHBORS OF AMER,"1,514,206",0.03%
81,F,56782,NATIONAL SLOVAK SOCIETY OF THE USA,"1,505,900",0.03%
82,L,291,MOTORISTS MUT GRP,"1,310,610",0.02%
83,L,367,PHYSICIANS MUT GRP,"1,207,462",0.02%
84,L,588,KANSAS CITY LIFE INS GRP,"1,205,128",0.02%
85,L,64238,GUARANTY INCOME LIFE INS CO,"1,203,118",0.02%
86,L,4815,RESOLUTION LIFE GRP,"1,099,611",0.02%
87,F,56227,KSKJ LIFE AMER SLOVENIAN CATHOLIC UN,"973,758",0.02%
88,L,850,PENN MUT GRP,"954,193",0.02%
89,L,872,BANNER LIFE GRP,"899,745",0.02%
90,L,213,ERIE INS GRP,"865,274",0.01%
91,L,19,ASSURANT INC GRP,"782,217",0.01%
92,F,57320,WOODMEN WORLD LIFE INS SOC,"780,023",0.01%
93,L,248,UNITED FIRE & CAS GRP,"768,793",0.01%
94,F,56251,MUTUAL BENEFICIAL ASSN INC,"750,486",0.01%
95,L,7,FEDERATED MUT GRP,"701,936",0.01%
96,L,63223,FEDERAL LIFE INS CO,"695,000",0.01%
97,L,50,COUNTRY INS & FIN SERV GRP,"662,907",0.01%
98,L,8,ALLSTATE INS GRP,"659,130",0.01%
99,F,57770,CATHOLIC HOLY FAMILY SOCIETY,"600,000",0.01%
100,L,4824,ADVANTAGE CAPITAL GRP,"591,289",0.01%
101,L,64505,HOMESTEADERS LIFE CO,"536,020",0.01%
102,L,451,FIDELITY SECURITY GRP,"519,834",0.01%
103,F,58009,POLICE & FIREMENS INS ASSN,"504,506",0.01%
104,F,57010,WILLIAM PENN ASSN,"435,062",0.01%
105,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"407,917",0.01%
106,L,89184,STERLING INVESTORS LIFE INS CO,"396,239",0.01%
107,L,62928,EMC NATL LIFE CO,"387,997",0.01%
108,L,4752,FIRST TRINITY FIN GRP,"381,349",0.01%
109,F,56332,FIRST CATH SLOVAK LADIES ASSN USA,"360,602",0.01%
110,L,4827,SOUTHLAND NATL HOLDING GRP,"327,893",0.01%
111,L,4853,AAA LIFE GRP,"301,612",0.01%
112,F,56707,ISDA FRATERNAL ASSOC,"282,753",0%
113,F,56456,UNITED STATES LETTER CARRIERS MUT BE,"250,005",0%
114,L,917,HCSC GRP,"246,917",0%
115,F,57568,NATIONAL CATHOLIC SOC OF FORESTERS,"240,272",0%
116,F,56030,CATHOLIC FINANCIAL LIFE,"230,834",0%
117,L,707,UNITEDHEALTH GRP,"211,108",0%
118,F,56340,FIRST CATH SLOVAK UNION OF US & CN,"207,518",0%
119,L,450,GENEVE HOLDINGS INC GRP,"197,387",0%
120,L,123,SHELTER INS GRP,"184,415",0%
121,F,56820,POLISH FALCONS OF AMER,"177,802",0%
122,L,315,INDUSTRIAL ALLIANCE GRP,"165,143",0%
123,L,4862,ASSURITY GRP,"149,966",0%
124,F,56316,CATHOLIC LADIES OF COLUMBIA,"128,817",0%
125,L,454,SECURITY NATL GRP,"126,165",0%
1,L,1216,TIAA FAMILY GRP,"244,459,472",7.95%
2,L,918,JACKSON NATL GRP,"219,506,799",7.14%
3,L,332,PRINCIPAL FIN GRP,"194,875,768",6.33%
4,L,431,SAMMONS ENTERPRISES GRP,"165,461,474",5.38%
5,L,304,PRUDENTIAL OF AMER GRP,"156,477,338",5.09%
6,L,20,LINCOLN NATL GRP,"131,939,279",4.29%
7,L,761,ALLIANZ INS GRP,"128,654,185",4.18%
8,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"127,229,915",4.14%
9,L,4832,VOYA FINANCIAL GRP,"104,362,491",3.39%
10,L,826,NEW YORK LIFE GRP,"102,717,121",3.34%
11,L,4734,ATHENE GRP,"98,603,482",3.21%
12,L,513,IOWA FARM BUREAU GRP,"98,113,722",3.19%
13,L,2658,AMERICAN EQUITY INVESTMENT GRP,"96,273,448",3.13%
14,L,4,AMERIPRISE FIN GRP,"82,875,869",2.69%
15,L,968,AXA INS GRP,"77,730,655",2.53%
16,L,241,METROPOLITAN GRP,"67,199,947",2.18%
17,L,12,AMERICAN INTL GRP,"59,588,821",1.94%
18,L,860,NORTHWESTERN MUT GRP,"58,397,385",1.90%
19,L,233,CNO FINANCIAL GRP,"57,909,145",1.88%
20,L,435,MASS MUT LIFE INS GRP,"56,824,005",1.85%
21,L,4731,HARBINGER GRP,"52,104,775",1.69%
22,L,709,PACIFIC LIFE GRP,"52,061,792",1.69%
23,L,3891,GOLDMAN SACHS GRP,"50,497,573",1.64%
24,L,62510,EQUITRUST LIFE INS CO,"50,277,614",1.63%
25,L,468,AEGON US HOLDING GRP,"44,245,720",1.44%
26,L,84,AMERICAN FINANCIAL GRP,"41,659,960",1.35%
27,L,869,MINNESOTA MUT GRP,"41,127,282",1.34%
28,L,306,CUNA MUT GRP,"41,001,087",1.33%
29,L,769,GREAT WEST GRP,"36,384,534",1.18%
30,L,619,ONEAMERICA FIN PARTNERS GRP,"31,190,497",1.01%
31,L,176,STATE FARM GRP,"20,872,060",0.68%
32,L,943,AMERITAS MUT HOLDING GRP,"19,506,790",0.63%
33,L,248,UNITED FIRE & CAS GRP,"18,623,130",0.61%
34,F,57541,MODERN WOODMEN OF AMER,"17,539,414",0.57%
35,L,836,WEST SOUTHERN GRP,"13,465,868",0.44%
36,L,704,OHIO NATL LIFE GRP,"12,824,069",0.42%
37,L,62928,EMC NATL LIFE CO,"11,641,283",0.38%
38,L,3098,TOKIO MARINE HOLDINGS INC GRP,"10,739,070",0.35%
39,L,408,AMERICAN NATL FIN GRP,"10,199,977",0.33%
40,L,84174,ELCO MUT LIFE & ANN,"9,660,407",0.31%
41,L,66850,NATIONAL WESTERN LIFE INS CO,"7,920,521",0.26%
42,L,261,MUTUAL OF OMAHA GRP,"7,366,070",0.24%
43,L,4794,DELAWARE LIFE HOLDING GRP,"7,334,951",0.24%
44,L,3436,LIBERTY LIFE GRP TRUST GRP,"7,298,327",0.24%
45,L,4855,SUMITOMO LIFE INS GRP,"7,060,777",0.23%
46,L,458,PROTECTIVE LIFE INS GRP,"6,956,144",0.23%
47,L,588,KANSAS CITY LIFE INS GRP,"6,862,660",0.22%
48,L,91,HARTFORD FIRE & CAS GRP,"6,852,553",0.22%
49,L,981,FIDELITY INVESTMENT INS & ANN GRP,"6,250,664",0.20%
50,L,429,GUARDIAN LIFE GRP,"5,656,530",0.18%
51,L,634,NATIONAL LIFE GRP,"5,575,326",0.18%
52,L,280,AUTO OWNERS GRP,"5,500,808",0.18%
53,L,1117,MANHATTAN LIFE GRP,"5,046,744",0.16%
54,L,169,SENTRY INS GRP,"4,979,786",0.16%
55,L,300,HORACE MANN GRP,"4,590,875",0.15%
56,L,244,CINCINNATI FIN GRP,"4,448,785",0.14%
57,L,1348,MEIJI YASUDA LIFE INS GRP,"4,051,174",0.13%
58,L,574,AMERCO CORP GRP,"3,687,144",0.12%
59,F,57487,CATHOLIC ORDER OF FORESTERS,"3,669,980",0.12%
60,F,56332,FIRST CATH SLOVAK LADIES ASSN USA,"3,168,704",0.10%
61,L,4836,JEFFERSON NATIONAL GRP,"3,101,481",0.10%
62,L,140,NATIONWIDE CORP GRP,"2,714,909",0.09%
63,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"2,547,637",0.08%
64,F,56227,KSKJ LIFE AMER SLOVENIAN CATHOLIC UN,"2,530,149",0.08%
65,L,60445,SAGICOR LIFE INS CO,"2,500,284",0.08%
66,L,449,FINANCIAL HOLDINGS GRP,"2,471,779",0.08%
67,L,153,PEKIN INS GRP,"2,289,781",0.07%
68,L,4815,RESOLUTION LIFE GRP,"2,158,748",0.07%
69,L,367,PHYSICIANS MUT GRP,"2,004,215",0.07%
70,F,57657,ROYAL NEIGHBORS OF AMER,"1,907,515",0.06%
71,L,4011,GENWORTH FIN GRP,"1,855,620",0.06%
72,L,50,COUNTRY INS & FIN SERV GRP,"1,747,757",0.06%
73,L,775,PHARMACISTS MUT GRP,"1,666,402",0.05%
74,L,4824,ADVANTAGE CAPITAL GRP,"1,593,949",0.05%
75,F,56030,CATHOLIC FINANCIAL LIFE,"1,422,174",0.05%
76,F,58017,WESTERN FRATERNAL LIFE ASSN,"1,346,600",0.04%
77,L,64238,GUARANTY INCOME LIFE INS CO,"1,298,648",0.04%
78,L,473,AMERICAN FAMILY INS GRP,"1,271,316",0.04%
79,L,904,JOHN HANCOCK GRP,"1,242,974",0.04%
80,F,57711,WESTERN CATHOLIC UNION,"1,168,426",0.04%
81,L,64505,HOMESTEADERS LIFE CO,"854,159",0.03%
82,L,4736,GGC GRP,"843,195",0.03%
83,L,212,ZURICH INS GRP,"780,389",0.03%
84,F,57320,WOODMEN WORLD LIFE INS SOC,"690,943",0.02%
85,L,872,BANNER LIFE GRP,"464,015",0.02%
86,L,850,PENN MUT GRP,"443,145",0.01%
87,L,8,ALLSTATE INS GRP,"381,397",0.01%
88,L,7,FEDERATED MUT GRP,"352,550",0.01%
89,F,57053,CATHOLIC UNITED FINANCIAL,"345,182",0.01%
90,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"310,503",0.01%
91,L,19,ASSURANT INC GRP,"296,672",0.01%
92,F,57568,NATIONAL CATHOLIC SOC OF FORESTERS,"287,225",0.01%
93,F,56685,GBU FINANCIAL LIFE,"251,139",0.01%
94,L,2878,UNITED HERITAGE MUT GRP,"233,926",0.01%
95,F,56138,CSA FRATERNAL LIFE,"221,031",0.01%
96,F,57142,SONS OF NORWAY,"187,677",0.01%
97,L,344,CHURCH PENSION FUND GRP,"160,002",0.01%
98,F,56340,FIRST CATH SLOVAK UNION OF US & CN,"138,765",0%
99,L,451,FIDELITY SECURITY GRP,"112,610",0%
100,L,60542,AMERICAN HOME LIFE INS CO,"106,562",0%
101,B,4616,EVERENCE GRP,"104,369",0%
102,L,4827,SOUTHLAND NATL HOLDING GRP,"103,087",0%
103,L,450,GENEVE HOLDINGS INC GRP,"86,651",0%
104,L,4862,ASSURITY GRP,"80,226",0%
105,L,63495,FORESTERS LIFE INS ANN CO,"73,375",0%
106,L,123,SHELTER INS GRP,"71,975",0%
107,F,56456,UNITED STATES LETTER CARRIERS MUT BE,"57,195",0%
108,F,56154,GLEANER LIFE INS SOCIETY,"48,406",0%
109,F,58009,POLICE & FIREMENS INS ASSN,"44,025",0%
110,L,525,PAN AMER LIFE GRP,"42,089",0%
111,L,64580,ILLINOIS MUT LIFE INS CO,"36,854",0%
112,L,315,INDUSTRIAL ALLIANCE GRP,"30,795",0%
113,L,70130,UNIVERSAL GUAR LIFE INS CO,"29,586",0%
114,L,71404,CONTINENTAL GEN INS CO,"24,310",0%
115,L,276,TRUSTMARK MUT HOLDING CO GRP,"23,854",0%
116,L,65927,LINCOLN HERITAGE LIFE INS CO,"20,338",0%
117,F,56480,WSA FRATERNAL LIFE,"19,848",0%
118,F,57770,CATHOLIC HOLY FAMILY SOCIETY,"15,358",0%
119,L,290,TORCHMARK CORP GRP,"12,707",0%
120,L,707,UNITEDHEALTH GRP,"11,677",0%
121,L,4853,AAA LIFE GRP,"11,652",0%
122,L,4750,PRIMERICA GRP,"11,532",0%
123,F,57088,DEGREE OF HONOR PROTECTIVE ASSN,"11,500",0%
124,L,901,CIGNA HLTH GRP,"10,640",0%
125,F,56413,UNITED TRANSPORTATION UNION INS ASSN,"10,000",0%
1,L,1216,TIAA FAMILY GRP,"158,936,042",7.22%
2,L,918,JACKSON NATL GRP,"147,274,176",6.69%
3,L,431,SAMMONS ENTERPRISES GRP,"141,822,898",6.44%
4,L,4832,VOYA FINANCIAL GRP,"137,840,169",6.26%
5,L,12,AMERICAN INTL GRP,"123,959,996",5.63%
6,L,761,ALLIANZ INS GRP,"105,094,429",4.77%
7,L,826,NEW YORK LIFE GRP,"95,392,464",4.33%
8,L,304,PRUDENTIAL OF AMER GRP,"92,949,303",4.22%
9,L,4734,ATHENE GRP,"84,254,784",3.83%
10,L,513,IOWA FARM BUREAU GRP,"81,587,799",3.71%
11,L,968,AXA INS GRP,"77,281,584",3.51%
12,L,2658,AMERICAN EQUITY INVESTMENT GRP,"68,285,327",3.10%
13,L,20,LINCOLN NATL GRP,"61,075,118",2.77%
14,L,943,AMERITAS MUT HOLDING GRP,"60,695,107",2.76%
15,L,4,AMERIPRISE FIN GRP,"59,114,229",2.69%
16,L,619,ONEAMERICA FIN PARTNERS GRP,"53,088,900",2.41%
17,L,241,METROPOLITAN GRP,"45,452,683",2.07%
18,L,769,GREAT WEST GRP,"40,382,187",1.83%
19,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"37,716,688",1.71%
20,L,4731,HARBINGER GRP,"34,921,263",1.59%
21,L,468,AEGON US HOLDING GRP,"33,213,464",1.51%
22,L,84,AMERICAN FINANCIAL GRP,"30,937,553",1.41%
23,L,435,MASS MUT LIFE INS GRP,"30,792,860",1.40%
24,L,332,PRINCIPAL FIN GRP,"30,779,809",1.40%
25,L,704,OHIO NATL LIFE GRP,"29,954,488",1.36%
26,L,3891,GOLDMAN SACHS GRP,"28,595,227",1.30%
27,L,709,PACIFIC LIFE GRP,"27,287,559",1.24%
28,L,860,NORTHWESTERN MUT GRP,"23,232,212",1.06%
29,L,869,MINNESOTA MUT GRP,"21,287,478",0.97%
30,L,66850,NATIONAL WESTERN LIFE INS CO,"21,044,973",0.96%
31,L,62510,EQUITRUST LIFE INS CO,"20,596,571",0.94%
32,L,458,PROTECTIVE LIFE INS GRP,"15,995,961",0.73%
33,L,233,CNO FINANCIAL GRP,"15,343,005",0.70%
34,L,176,STATE FARM GRP,"14,874,738",0.68%
35,L,836,WEST SOUTHERN GRP,"12,014,023",0.55%
36,F,57541,MODERN WOODMEN OF AMER,"11,451,281",0.52%
37,L,408,AMERICAN NATL FIN GRP,"10,377,838",0.47%
38,L,981,FIDELITY INVESTMENT INS & ANN GRP,"8,974,991",0.41%
39,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"5,956,092",0.27%
40,L,169,SENTRY INS GRP,"5,595,681",0.25%
41,L,4855,SUMITOMO LIFE INS GRP,"5,395,572",0.25%
42,L,330,AMERICAN FIDELITY CORP GRP,"5,282,498",0.24%
43,L,261,MUTUAL OF OMAHA GRP,"5,086,353",0.23%
44,L,4794,DELAWARE LIFE HOLDING GRP,"4,887,135",0.22%
45,L,91,HARTFORD FIRE & CAS GRP,"4,698,815",0.21%
46,L,429,GUARDIAN LIFE GRP,"4,452,190",0.20%
47,L,588,KANSAS CITY LIFE INS GRP,"4,366,075",0.20%
48,L,140,NATIONWIDE CORP GRP,"4,326,892",0.20%
49,L,3098,TOKIO MARINE HOLDINGS INC GRP,"3,805,184",0.17%
50,L,4836,JEFFERSON NATIONAL GRP,"3,284,328",0.15%
51,L,574,AMERCO CORP GRP,"2,326,395",0.11%
52,L,634,NATIONAL LIFE GRP,"2,297,656",0.10%
53,L,4736,GGC GRP,"2,169,532",0.10%
54,L,449,FINANCIAL HOLDINGS GRP,"2,144,024",0.10%
55,L,872,BANNER LIFE GRP,"2,051,663",0.09%
56,L,306,CUNA MUT GRP,"2,019,147",0.09%
57,L,60542,AMERICAN HOME LIFE INS CO,"1,999,277",0.09%
58,L,14165,US ALLIANCE LIFE & SECURITY CO,"1,989,833",0.09%
59,L,863,INTER AMER GRP,"1,984,514",0.09%
60,L,1117,MANHATTAN LIFE GRP,"1,938,176",0.09%
61,L,4752,FIRST TRINITY FIN GRP,"1,933,441",0.09%
62,L,1348,MEIJI YASUDA LIFE INS GRP,"1,575,947",0.07%
63,L,60445,SAGICOR LIFE INS CO,"1,520,110",0.07%
64,L,84174,ELCO MUT LIFE & ANN,"1,446,058",0.07%
65,F,57657,ROYAL NEIGHBORS OF AMER,"1,378,695",0.06%
66,L,4862,ASSURITY GRP,"1,358,572",0.06%
67,L,4011,GENWORTH FIN GRP,"1,305,611",0.06%
68,B,4616,EVERENCE GRP,"1,253,850",0.06%
69,L,3436,LIBERTY LIFE GRP TRUST GRP,"1,239,455",0.06%
70,L,244,CINCINNATI FIN GRP,"1,215,849",0.06%
71,L,300,HORACE MANN GRP,"1,091,851",0.05%
72,F,56634,CROATIAN FRATERNAL UNION OF AMER,"1,036,710",0.05%
73,L,850,PENN MUT GRP,"977,660",0.04%
74,L,248,UNITED FIRE & CAS GRP,"929,039",0.04%
75,L,64505,HOMESTEADERS LIFE CO,"813,721",0.04%
76,L,8,ALLSTATE INS GRP,"767,357",0.03%
77,L,212,ZURICH INS GRP,"694,575",0.03%
78,L,123,SHELTER INS GRP,"675,595",0.03%
79,L,451,FIDELITY SECURITY GRP,"565,498",0.03%
80,L,689,BANKERS INS GRP,"564,406",0.03%
81,L,4815,RESOLUTION LIFE GRP,"557,121",0.03%
82,L,473,AMERICAN FAMILY INS GRP,"553,134",0.03%
83,F,58033,KNIGHTS OF COLUMBUS,"475,684",0.02%
84,L,62928,EMC NATL LIFE CO,"473,343",0.02%
85,L,801,DIRECTORS INVESTMENT GRP,"472,693",0.02%
86,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"463,494",0.02%
87,L,4824,ADVANTAGE CAPITAL GRP,"405,968",0.02%
88,L,4827,SOUTHLAND NATL HOLDING GRP,"379,514",0.02%
89,L,904,JOHN HANCOCK GRP,"262,724",0.01%
90,L,19,ASSURANT INC GRP,"248,702",0.01%
91,L,50,COUNTRY INS & FIN SERV GRP,"247,473",0.01%
92,L,7,FEDERATED MUT GRP,"236,211",0.01%
