rank,type_,code,name,premium,share
12,L,20,LINCOLN NATL GRP,"226,026,067",1.15%
13,L,431,SAMMONS ENTERPRISES GRP,"211,107,935",1.08%
14,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"208,391,404",1.06%
15,L,3891,GOLDMAN SACHS GRP,"187,455,298",0.95%
16,L,4639,RGA INC GRP,"181,428,336",0.92%
17,L,233,CNO FINANCIAL GRP,"180,819,701",0.92%
18,L,904,JOHN HANCOCK GRP,"175,850,384",0.90%
19,L,4832,VOYA FINANCIAL GRP,"146,830,559",0.75%
20,L,1,AETNA GRP,"141,698,983",0.72%
21,L,761,ALLIANZ INS GRP,"135,476,249",0.69%
22,L,869,MINNESOTA MUT GRP,"118,669,561",0.60%
23,L,261,MUTUAL OF OMAHA GRP,"114,857,458",0.59%
24,L,91,HARTFORD FIRE & CAS GRP,"114,510,083",0.58%
25,L,4,AMERIPRISE FIN GRP,"105,650,626",0.54%
26,L,4734,ATHENE GRP,"103,466,154",0.53%
27,L,2658,AMERICAN EQUITY INVESTMENT GRP,"96,940,705",0.49%
28,L,968,AXA INS GRP,"93,264,606",0.48%
29,L,12,AMERICAN INTL GRP,"88,813,655",0.45%
30,L,176,STATE FARM GRP,"81,063,976",0.41%
31,L,709,PACIFIC LIFE GRP,"75,777,605",0.39%
32,L,370,AFLAC GRP,"70,599,077",0.36%
33,L,306,CUNA MUT GRP,"67,898,585",0.35%
34,L,901,CIGNA HLTH GRP,"67,163,939",0.34%
35,L,140,NATIONWIDE CORP GRP,"65,908,635",0.34%
36,L,4731,HARBINGER GRP,"53,314,081",0.27%
37,L,62510,EQUITRUST LIFE INS CO,"53,010,580",0.27%
38,L,565,UNUMPROVIDENT CORP GRP,"50,971,215",0.26%
39,L,4011,GENWORTH FIN GRP,"49,468,418",0.25%
40,L,3527,AMERICAN ENTERPRISE MUT GRP,"47,747,848",0.24%
41,L,248,UNITED FIRE & CAS GRP,"45,036,248",0.23%
42,L,3098,TOKIO MARINE HOLDINGS INC GRP,"44,622,262",0.23%
43,L,429,GUARDIAN LIFE GRP,"42,927,816",0.22%
44,L,769,GREAT WEST GRP,"42,854,583",0.22%
45,L,84,AMERICAN FINANCIAL GRP,"42,319,709",0.22%
46,L,458,PROTECTIVE LIFE INS GRP,"40,745,621",0.21%
47,L,4824,ADVANTAGE CAPITAL GRP,"40,723,387",0.21%
48,L,549,SUN LIFE ASSUR CO OF CN GRP,"40,160,988",0.20%
49,L,619,ONEAMERICA FIN PARTNERS GRP,"39,564,009",0.20%
50,L,943,AMERITAS MUT HOLDING GRP,"37,318,587",0.19%
51,L,1348,MEIJI YASUDA LIFE INS GRP,"34,027,407",0.17%
52,F,58033,KNIGHTS OF COLUMBUS,"31,103,539",0.16%
53,L,704,OHIO NATL LIFE GRP,"30,435,044",0.16%
54,L,64505,HOMESTEADERS LIFE CO,"28,942,612",0.15%
55,L,62928,EMC NATL LIFE CO,"24,736,198",0.13%
56,F,57541,MODERN WOODMEN OF AMER,"24,656,185",0.13%
57,L,290,TORCHMARK CORP GRP,"24,208,130",0.12%
58,L,836,WEST SOUTHERN GRP,"21,423,530",0.11%
59,L,687,GUARANTEE TRUST GRP,"20,784,389",0.11%
60,L,408,AMERICAN NATL FIN GRP,"19,070,044",0.10%
61,L,4750,PRIMERICA GRP,"18,590,406",0.09%
62,L,4855,SUMITOMO LIFE INS GRP,"18,029,179",0.09%
63,L,62952,EQUITABLE LIFE & CAS INS CO,"17,829,725",0.09%
64,L,153,PEKIN INS GRP,"17,466,991",0.09%
65,L,8,ALLSTATE INS GRP,"17,378,470",0.09%
66,L,451,FIDELITY SECURITY GRP,"17,373,441",0.09%
67,L,473,AMERICAN FAMILY INS GRP,"16,463,251",0.08%
68,L,19,ASSURANT INC GRP,"16,436,001",0.08%
69,L,588,KANSAS CITY LIFE INS GRP,"15,692,907",0.08%
70,L,244,CINCINNATI FIN GRP,"15,461,017",0.08%
71,L,367,PHYSICIANS MUT GRP,"14,164,191",0.07%
72,L,111,LIBERTY MUT GRP,"12,635,410",0.06%
73,L,450,GENEVE HOLDINGS INC GRP,"12,419,249",0.06%
74,L,88668,MUTUAL OF AMER LIFE INS CO,"12,185,174",0.06%
75,L,850,PENN MUT GRP,"12,107,579",0.06%
76,L,84174,ELCO MUT LIFE & ANN,"11,892,975",0.06%
77,L,67393,OZARK NATL LIFE INS CO,"11,595,782",0.06%
78,L,634,NATIONAL LIFE GRP,"10,206,756",0.05%
79,L,872,BANNER LIFE GRP,"9,885,190",0.05%
80,L,4483,NESTLE SA GRP,"9,743,846",0.05%
81,L,280,AUTO OWNERS GRP,"9,698,527",0.05%
82,L,4815,RESOLUTION LIFE GRP,"9,501,935",0.05%
83,L,626,CHUBB LTD GRP,"9,487,479",0.05%
84,L,66850,NATIONAL WESTERN LIFE INS CO,"8,904,226",0.05%
85,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"8,647,024",0.04%
86,F,57487,CATHOLIC ORDER OF FORESTERS,"8,107,375",0.04%
87,L,3436,LIBERTY LIFE GRP TRUST GRP,"7,649,755",0.04%
88,L,4794,DELAWARE LIFE HOLDING GRP,"7,635,655",0.04%
89,L,1117,MANHATTAN LIFE GRP,"7,325,880",0.04%
90,L,119,HUMANA GRP,"7,088,568",0.04%
91,L,574,AMERCO CORP GRP,"6,946,584",0.04%
92,L,50,COUNTRY INS & FIN SERV GRP,"6,900,847",0.04%
93,L,330,AMERICAN FIDELITY CORP GRP,"6,819,810",0.03%
94,L,215,KEMPER CORP GRP,"6,696,661",0.03%
95,L,812,HIGHMARK GRP,"6,659,895",0.03%
96,L,4736,GGC GRP,"6,553,059",0.03%
97,L,71404,CONTINENTAL GEN INS CO,"6,513,965",0.03%
98,L,64580,ILLINOIS MUT LIFE INS CO,"6,436,197",0.03%
99,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"6,428,335",0.03%
100,L,981,FIDELITY INVESTMENT INS & ANN GRP,"6,298,103",0.03%
101,L,212,ZURICH INS GRP,"6,191,922",0.03%
102,L,300,HORACE MANN GRP,"6,045,309",0.03%
103,L,4862,ASSURITY GRP,"5,792,096",0.03%
104,L,169,SENTRY INS GRP,"5,245,282",0.03%
105,L,525,PAN AMER LIFE GRP,"5,205,279",0.03%
106,L,7,FEDERATED MUT GRP,"4,566,371",0.02%
107,L,449,FINANCIAL HOLDINGS GRP,"4,349,216",0.02%
108,L,276,TRUSTMARK MUT HOLDING CO GRP,"4,290,905",0.02%
109,F,58017,WESTERN FRATERNAL LIFE ASSN,"4,004,763",0.02%
110,L,917,HCSC GRP,"3,792,910",0.02%
111,L,661,BCBS OF SC GRP,"3,682,831",0.02%
112,L,690,CENTRAL STATES GRP,"3,627,076",0.02%
113,F,56332,FIRST CATH SLOVAK LADIES ASSN USA,"3,590,391",0.02%
114,L,4836,JEFFERSON NATIONAL GRP,"3,535,300",0.02%
115,L,4853,AAA LIFE GRP,"3,496,950",0.02%
116,F,57657,ROYAL NEIGHBORS OF AMER,"3,439,340",0.02%
117,L,60445,SAGICOR LIFE INS CO,"3,232,289",0.02%
118,L,264,HEALTHMARKETS GRP,"3,181,849",0.02%
119,L,123,SHELTER INS GRP,"2,865,771",0.01%
120,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"2,739,370",0.01%
121,L,11121,UNIFIED LIFE INS CO,"2,655,570",0.01%
122,F,56227,KSKJ LIFE AMER SLOVENIAN CATHOLIC UN,"2,640,191",0.01%
123,L,629,PLATEAU GRP,"2,628,973",0.01%
124,L,1280,GREAT WESTERN CO GRP,"2,476,669",0.01%
125,L,775,PHARMACISTS MUT GRP,"2,361,535",0.01%
1,L,430,BCBS OF KS GRP,"1,925,731,280",21.31%
2,L,431,SAMMONS ENTERPRISES GRP,"1,286,491,439",14.24%
3,L,707,UNITEDHEALTH GRP,"388,289,736",4.30%
4,L,261,MUTUAL OF OMAHA GRP,"299,333,449",3.31%
5,L,1,AETNA GRP,"226,733,330",2.51%
6,L,304,PRUDENTIAL OF AMER GRP,"201,153,325",2.23%
7,L,435,MASS MUT LIFE INS GRP,"181,622,401",2.01%
8,L,826,NEW YORK LIFE GRP,"181,113,050",2.00%
9,L,904,JOHN HANCOCK GRP,"179,506,870",1.99%
10,L,12,AMERICAN INTL GRP,"171,286,048",1.90%
11,L,1216,TIAA FAMILY GRP,"164,633,036",1.82%
12,L,4832,VOYA FINANCIAL GRP,"162,084,985",1.79%
13,L,332,PRINCIPAL FIN GRP,"160,243,404",1.77%
14,L,918,JACKSON NATL GRP,"158,589,272",1.76%
15,L,468,AEGON US HOLDING GRP,"157,618,270",1.74%
16,L,241,METROPOLITAN GRP,"156,746,128",1.73%
17,L,860,NORTHWESTERN MUT GRP,"144,253,328",1.60%
18,L,513,IOWA FARM BUREAU GRP,"128,616,314",1.42%
19,L,140,NATIONWIDE CORP GRP,"121,346,434",1.34%
20,L,20,LINCOLN NATL GRP,"119,629,158",1.32%
21,L,901,CIGNA HLTH GRP,"117,929,602",1.31%
22,L,761,ALLIANZ INS GRP,"112,244,167",1.24%
23,L,968,AXA INS GRP,"98,082,799",1.09%
24,L,4734,ATHENE GRP,"91,262,575",1.01%
25,L,869,MINNESOTA MUT GRP,"77,503,036",0.86%
26,L,943,AMERITAS MUT HOLDING GRP,"73,950,227",0.82%
27,L,4,AMERIPRISE FIN GRP,"73,668,380",0.82%
28,L,233,CNO FINANCIAL GRP,"70,239,685",0.78%
29,L,704,OHIO NATL LIFE GRP,"69,904,514",0.77%
30,L,2658,AMERICAN EQUITY INVESTMENT GRP,"68,727,369",0.76%
31,L,91,HARTFORD FIRE & CAS GRP,"67,930,017",0.75%
32,L,176,STATE FARM GRP,"67,202,763",0.74%
33,L,370,AFLAC GRP,"64,406,536",0.71%
34,L,619,ONEAMERICA FIN PARTNERS GRP,"63,827,210",0.71%
35,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"62,673,061",0.69%
36,L,769,GREAT WEST GRP,"61,097,537",0.68%
37,L,709,PACIFIC LIFE GRP,"52,680,575",0.58%
38,F,58033,KNIGHTS OF COLUMBUS,"51,079,829",0.57%
39,L,458,PROTECTIVE LIFE INS GRP,"48,950,007",0.54%
40,L,565,UNUMPROVIDENT CORP GRP,"48,159,935",0.53%
41,L,4011,GENWORTH FIN GRP,"46,718,619",0.52%
42,L,3098,TOKIO MARINE HOLDINGS INC GRP,"39,449,809",0.44%
43,L,4731,HARBINGER GRP,"36,423,992",0.40%
44,L,429,GUARDIAN LIFE GRP,"35,779,604",0.40%
45,L,3891,GOLDMAN SACHS GRP,"33,334,015",0.37%
46,L,306,CUNA MUT GRP,"32,832,165",0.36%
47,L,1348,MEIJI YASUDA LIFE INS GRP,"31,801,053",0.35%
48,L,84,AMERICAN FINANCIAL GRP,"31,732,085",0.35%
49,L,850,PENN MUT GRP,"31,425,183",0.35%
50,L,290,TORCHMARK CORP GRP,"28,726,205",0.32%
51,L,19,ASSURANT INC GRP,"25,547,721",0.28%
52,L,549,SUN LIFE ASSUR CO OF CN GRP,"25,412,675",0.28%
53,L,62510,EQUITRUST LIFE INS CO,"24,746,530",0.27%
54,L,330,AMERICAN FIDELITY CORP GRP,"22,781,278",0.25%
55,L,473,AMERICAN FAMILY INS GRP,"22,277,974",0.25%
56,L,66850,NATIONAL WESTERN LIFE INS CO,"22,052,724",0.24%
57,L,836,WEST SOUTHERN GRP,"20,093,413",0.22%
58,L,408,AMERICAN NATL FIN GRP,"19,546,106",0.22%
59,L,687,GUARANTEE TRUST GRP,"19,510,550",0.22%
60,L,3527,AMERICAN ENTERPRISE MUT GRP,"18,816,744",0.21%
61,L,4750,PRIMERICA GRP,"17,580,223",0.19%
62,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"16,602,758",0.18%
63,L,588,KANSAS CITY LIFE INS GRP,"16,292,616",0.18%
64,F,57541,MODERN WOODMEN OF AMER,"15,659,749",0.17%
65,L,4855,SUMITOMO LIFE INS GRP,"15,138,008",0.17%
66,L,212,ZURICH INS GRP,"14,170,024",0.16%
67,L,4862,ASSURITY GRP,"13,858,764",0.15%
68,L,8,ALLSTATE INS GRP,"13,392,011",0.15%
69,L,4824,ADVANTAGE CAPITAL GRP,"12,923,062",0.14%
70,L,872,BANNER LIFE GRP,"11,498,875",0.13%
71,L,4815,RESOLUTION LIFE GRP,"11,330,957",0.13%
72,L,88668,MUTUAL OF AMER LIFE INS CO,"10,756,826",0.12%
73,L,4736,GGC GRP,"10,413,165",0.12%
74,L,215,KEMPER CORP GRP,"10,143,546",0.11%
75,L,4638,DELTA DENTAL OF KS GRP,"10,110,889",0.11%
76,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"9,708,606",0.11%
77,L,123,SHELTER INS GRP,"9,339,421",0.10%
78,L,981,FIDELITY INVESTMENT INS & ANN GRP,"9,059,312",0.10%
79,L,64505,HOMESTEADERS LIFE CO,"8,949,803",0.10%
80,L,626,CHUBB LTD GRP,"8,728,779",0.10%
81,L,450,GENEVE HOLDINGS INC GRP,"8,464,610",0.09%
82,L,634,NATIONAL LIFE GRP,"8,367,373",0.09%
83,L,537,BCBS OF KC GRP,"8,168,675",0.09%
84,L,661,BCBS OF SC GRP,"8,157,739",0.09%
85,L,111,LIBERTY MUT GRP,"7,749,094",0.09%
86,L,581,BOSTON MUT GRP,"7,305,575",0.08%
87,L,4483,NESTLE SA GRP,"6,825,555",0.08%
88,B,4616,EVERENCE GRP,"6,416,837",0.07%
89,L,67326,OLD SURETY LIFE INS CO,"6,407,674",0.07%
90,L,71404,CONTINENTAL GEN INS CO,"6,399,597",0.07%
91,L,169,SENTRY INS GRP,"6,131,107",0.07%
92,L,574,AMERCO CORP GRP,"6,123,825",0.07%
93,L,367,PHYSICIANS MUT GRP,"5,959,153",0.07%
94,L,1117,MANHATTAN LIFE GRP,"5,874,524",0.07%
95,L,62952,EQUITABLE LIFE & CAS INS CO,"5,827,685",0.06%
96,L,67393,OZARK NATL LIFE INS CO,"5,684,414",0.06%
97,L,451,FIDELITY SECURITY GRP,"5,608,534",0.06%
98,L,244,CINCINNATI FIN GRP,"5,477,220",0.06%
99,L,4794,DELAWARE LIFE HOLDING GRP,"5,191,350",0.06%
100,L,7,FEDERATED MUT GRP,"5,000,424",0.06%
101,L,98,WR BERKLEY CORP GRP,"4,976,587",0.06%
102,L,4213,WILTON RE GRP,"4,808,965",0.05%
103,L,60542,AMERICAN HOME LIFE INS CO,"4,801,067",0.05%
104,L,14165,US ALLIANCE LIFE & SECURITY CO,"4,594,245",0.05%
105,L,690,CENTRAL STATES GRP,"4,504,493",0.05%
106,L,449,FINANCIAL HOLDINGS GRP,"4,418,389",0.05%
107,L,525,PAN AMER LIFE GRP,"4,378,042",0.05%
108,L,4752,FIRST TRINITY FIN GRP,"4,188,025",0.05%
109,L,520,NEW ERA LIFE GRP,"3,996,622",0.04%
110,L,248,UNITED FIRE & CAS GRP,"3,641,075",0.04%
111,L,587,ATLANTIC AMER GRP,"3,394,578",0.04%
112,L,62928,EMC NATL LIFE CO,"3,392,602",0.04%
113,L,4836,JEFFERSON NATIONAL GRP,"3,389,010",0.04%
114,L,276,TRUSTMARK MUT HOLDING CO GRP,"3,315,581",0.04%
115,L,84174,ELCO MUT LIFE & ANN,"3,273,662",0.04%
116,L,4853,AAA LIFE GRP,"2,897,437",0.03%
117,F,57657,ROYAL NEIGHBORS OF AMER,"2,790,382",0.03%
118,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"2,503,236",0.03%
119,L,1280,GREAT WESTERN CO GRP,"2,404,072",0.03%
120,L,50,COUNTRY INS & FIN SERV GRP,"2,302,948",0.03%
121,L,863,INTER AMER GRP,"2,302,705",0.03%
122,L,812,HIGHMARK GRP,"2,043,783",0.02%
123,L,81779,INDIVIDUAL ASSUR CO LIFE HLTH & ACC,"2,020,575",0.02%
124,L,264,HEALTHMARKETS GRP,"2,014,715",0.02%
125,L,65927,LINCOLN HERITAGE LIFE INS CO,"1,979,448",0.02%
1,L,241,METROPOLITAN GRP,"843,370,557",11.42%
2,L,707,UNITEDHEALTH GRP,"370,832,295",5.02%
3,L,304,PRUDENTIAL OF AMER GRP,"365,922,695",4.96%
4,L,468,AEGON US HOLDING GRP,"319,063,898",4.32%
5,L,435,MASS MUT LIFE INS GRP,"283,107,265",3.83%
6,L,1,AETNA GRP,"211,836,100",2.87%
7,L,20,LINCOLN NATL GRP,"205,579,887",2.78%
8,L,12,AMERICAN INTL GRP,"199,378,819",2.70%
9,L,4832,VOYA FINANCIAL GRP,"195,972,706",2.65%
10,L,918,JACKSON NATL GRP,"190,688,714",2.58%
11,L,904,JOHN HANCOCK GRP,"183,414,261",2.48%
12,L,332,PRINCIPAL FIN GRP,"175,194,214",2.37%
13,L,860,NORTHWESTERN MUT GRP,"169,223,629",2.29%
14,L,1216,TIAA FAMILY GRP,"168,839,115",2.29%
15,L,826,NEW YORK LIFE GRP,"166,824,477",2.26%
16,L,431,SAMMONS ENTERPRISES GRP,"158,630,655",2.15%
17,L,140,NATIONWIDE CORP GRP,"151,528,056",2.05%
18,L,2658,AMERICAN EQUITY INVESTMENT GRP,"137,727,906",1.87%
19,L,901,CIGNA HLTH GRP,"133,986,247",1.81%
20,L,261,MUTUAL OF OMAHA GRP,"111,404,348",1.51%
21,L,4734,ATHENE GRP,"100,131,316",1.36%
22,L,91,HARTFORD FIRE & CAS GRP,"97,015,421",1.31%
23,L,761,ALLIANZ INS GRP,"91,660,770",1.24%
24,L,565,UNUMPROVIDENT CORP GRP,"87,942,707",1.19%
25,L,3891,GOLDMAN SACHS GRP,"86,031,616",1.17%
26,L,968,AXA INS GRP,"82,703,761",1.12%
27,L,176,STATE FARM GRP,"81,207,827",1.10%
28,L,709,PACIFIC LIFE GRP,"80,319,745",1.09%
29,L,370,AFLAC GRP,"76,569,328",1.04%
30,L,429,GUARDIAN LIFE GRP,"71,788,300",0.97%
31,L,119,HUMANA GRP,"68,756,054",0.93%
32,L,769,GREAT WEST GRP,"64,033,797",0.87%
33,L,619,ONEAMERICA FIN PARTNERS GRP,"63,601,060",0.86%
34,L,84,AMERICAN FINANCIAL GRP,"61,944,559",0.84%
35,L,330,AMERICAN FIDELITY CORP GRP,"60,728,427",0.82%
36,L,836,WEST SOUTHERN GRP,"58,406,689",0.79%
37,L,869,MINNESOTA MUT GRP,"53,475,929",0.72%
38,L,1348,MEIJI YASUDA LIFE INS GRP,"52,662,291",0.71%
39,L,233,CNO FINANCIAL GRP,"52,558,126",0.71%
40,F,57320,WOODMEN WORLD LIFE INS SOC,"51,855,118",0.70%
41,L,306,CUNA MUT GRP,"48,783,277",0.66%
42,L,4855,SUMITOMO LIFE INS GRP,"46,954,963",0.64%
43,L,458,PROTECTIVE LIFE INS GRP,"46,325,711",0.63%
44,L,4011,GENWORTH FIN GRP,"45,822,301",0.62%
45,L,290,TORCHMARK CORP GRP,"44,740,640",0.61%
46,L,4,AMERIPRISE FIN GRP,"41,406,909",0.56%
47,F,57541,MODERN WOODMEN OF AMER,"40,918,557",0.55%
48,L,549,SUN LIFE ASSUR CO OF CN GRP,"39,925,719",0.54%
49,L,704,OHIO NATL LIFE GRP,"39,769,697",0.54%
50,L,111,LIBERTY MUT GRP,"36,206,888",0.49%
51,L,68896,SOUTHERN FARM BUREAU LIFE INS CO,"35,155,807",0.48%
52,L,3098,TOKIO MARINE HOLDINGS INC GRP,"29,899,130",0.40%
53,L,8,ALLSTATE INS GRP,"28,588,505",0.39%
54,L,19,ASSURANT INC GRP,"25,777,085",0.35%
55,L,88668,MUTUAL OF AMER LIFE INS CO,"20,871,669",0.28%
56,L,4736,GGC GRP,"18,195,727",0.25%
57,L,64904,INVESTORS HERITAGE LIFE INS CO,"18,070,714",0.24%
58,L,4750,PRIMERICA GRP,"17,603,756",0.24%
59,L,408,AMERICAN NATL FIN GRP,"16,539,875",0.22%
60,L,626,CHUBB LTD GRP,"15,611,383",0.21%
61,L,62510,EQUITRUST LIFE INS CO,"15,531,651",0.21%
62,L,367,PHYSICIANS MUT GRP,"15,466,299",0.21%
63,L,4731,HARBINGER GRP,"15,447,433",0.21%
64,L,66850,NATIONAL WESTERN LIFE INS CO,"14,919,787",0.20%
65,L,4483,NESTLE SA GRP,"14,297,379",0.19%
66,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"14,229,976",0.19%
67,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"13,609,638",0.18%
68,L,943,AMERITAS MUT HOLDING GRP,"13,527,602",0.18%
69,L,872,BANNER LIFE GRP,"12,590,160",0.17%
70,L,661,BCBS OF SC GRP,"12,313,900",0.17%
71,L,4718,TIPTREE FIN GRP,"11,990,109",0.16%
72,L,3436,LIBERTY LIFE GRP TRUST GRP,"11,935,805",0.16%
73,L,671,ANTHEM INC GRP,"11,810,100",0.16%
74,L,4794,DELAWARE LIFE HOLDING GRP,"11,461,395",0.16%
75,L,267,GRANGE MUT CAS GRP,"10,893,461",0.15%
76,L,451,FIDELITY SECURITY GRP,"10,733,651",0.15%
77,L,4213,WILTON RE GRP,"10,285,564",0.14%
78,L,244,CINCINNATI FIN GRP,"10,156,933",0.14%
79,L,4815,RESOLUTION LIFE GRP,"9,886,631",0.13%
80,L,63495,FORESTERS LIFE INS ANN CO,"9,455,468",0.13%
81,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"9,412,784",0.13%
82,L,4716,FORTRESS GRP,"9,381,955",0.13%
83,F,57487,CATHOLIC ORDER OF FORESTERS,"9,073,824",0.12%
84,L,64505,HOMESTEADERS LIFE CO,"8,412,455",0.11%
85,L,123,SHELTER INS GRP,"8,357,010",0.11%
86,L,535,COLUMBIAN LIFE GRP,"8,351,719",0.11%
87,L,981,FIDELITY INVESTMENT INS & ANN GRP,"8,314,677",0.11%
88,L,689,BANKERS INS GRP,"8,295,796",0.11%
89,L,71404,CONTINENTAL GEN INS CO,"7,328,641",0.10%
90,L,276,TRUSTMARK MUT HOLDING CO GRP,"6,604,306",0.09%
91,L,634,NATIONAL LIFE GRP,"6,570,845",0.09%
92,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"6,567,709",0.09%
93,L,587,ATLANTIC AMER GRP,"6,463,430",0.09%
94,L,65927,LINCOLN HERITAGE LIFE INS CO,"6,394,567",0.09%
95,L,4853,AAA LIFE GRP,"6,270,343",0.08%
96,F,58033,KNIGHTS OF COLUMBUS,"6,252,707",0.08%
97,L,588,KANSAS CITY LIFE INS GRP,"6,195,779",0.08%
98,L,3527,AMERICAN ENTERPRISE MUT GRP,"6,190,272",0.08%
99,L,812,HIGHMARK GRP,"6,068,716",0.08%
100,L,449,FINANCIAL HOLDINGS GRP,"5,994,010",0.08%
101,L,4639,RGA INC GRP,"5,581,810",0.08%
102,L,850,PENN MUT GRP,"5,502,954",0.07%
103,L,838,CINCINNATI EQUITABLE CO GRP,"5,406,484",0.07%
104,L,291,MOTORISTS MUT GRP,"4,870,737",0.07%
105,L,4824,ADVANTAGE CAPITAL GRP,"4,688,937",0.06%
106,L,1117,MANHATTAN LIFE GRP,"4,504,953",0.06%
107,L,4796,NATIONAL TEACHERS ASSOC LIFE GROUP,"4,146,571",0.06%
108,L,64580,ILLINOIS MUT LIFE INS CO,"3,935,340",0.05%
109,L,280,AUTO OWNERS GRP,"3,904,796",0.05%
110,L,917,HCSC GRP,"3,730,838",0.05%
111,L,4553,SAVINGS BANK LIFE GRP,"3,713,804",0.05%
112,L,687,GUARANTEE TRUST GRP,"3,672,635",0.05%
113,L,98,WR BERKLEY CORP GRP,"3,631,946",0.05%
114,L,574,AMERCO CORP GRP,"3,507,191",0.05%
115,L,525,PAN AMER LIFE GRP,"3,445,722",0.05%
116,L,450,GENEVE HOLDINGS INC GRP,"3,419,320",0.05%
117,L,61921,CITIZENS SECURITY LIFE INS CO,"3,402,937",0.05%
118,L,62952,EQUITABLE LIFE & CAS INS CO,"3,364,717",0.05%
119,L,215,KEMPER CORP GRP,"3,210,178",0.04%
120,L,84174,ELCO MUT LIFE & ANN,"2,933,184",0.04%
121,L,65412,LIFE INS CO OF AL,"2,889,608",0.04%
122,L,7,FEDERATED MUT GRP,"2,790,689",0.04%
123,L,77879,5 STAR LIFE INS CO,"2,625,623",0.04%
124,L,801,DIRECTORS INVESTMENT GRP,"2,582,944",0.03%
125,L,581,BOSTON MUT GRP,"2,560,258",0.03%
1,L,707,UNITEDHEALTH GRP,"624,297,713",7.15%
2,L,826,NEW YORK LIFE GRP,"448,851,996",5.14%
3,L,241,METROPOLITAN GRP,"377,376,590",4.32%
4,L,304,PRUDENTIAL OF AMER GRP,"332,791,874",3.81%
5,L,4832,VOYA FINANCIAL GRP,"331,109,026",3.79%
6,L,431,SAMMONS ENTERPRISES GRP,"315,504,279",3.61%
7,L,12,AMERICAN INTL GRP,"286,632,474",3.28%
8,L,20,LINCOLN NATL GRP,"281,643,599",3.23%
9,L,918,JACKSON NATL GRP,"233,807,135",2.68%
10,L,860,NORTHWESTERN MUT GRP,"217,732,214",2.49%
11,L,468,AEGON US HOLDING GRP,"207,223,807",2.37%
12,L,904,JOHN HANCOCK GRP,"189,314,618",2.17%
13,L,761,ALLIANZ INS GRP,"167,445,841",1.92%
14,L,140,NATIONWIDE CORP GRP,"166,992,438",1.91%
15,L,332,PRINCIPAL FIN GRP,"166,066,881",1.90%
16,L,176,STATE FARM GRP,"162,659,242",1.86%
17,L,769,GREAT WEST GRP,"160,999,218",1.84%
18,L,3891,GOLDMAN SACHS GRP,"160,676,619",1.84%
19,L,901,CIGNA HLTH GRP,"155,275,214",1.78%
20,L,435,MASS MUT LIFE INS GRP,"146,228,742",1.68%
21,L,968,AXA INS GRP,"145,923,217",1.67%
22,L,91,HARTFORD FIRE & CAS GRP,"132,412,893",1.52%
23,L,565,UNUMPROVIDENT CORP GRP,"126,536,917",1.45%
24,L,370,AFLAC GRP,"126,300,950",1.45%
25,L,1,AETNA GRP,"124,191,620",1.42%
26,L,261,MUTUAL OF OMAHA GRP,"121,022,171",1.39%
27,L,84,AMERICAN FINANCIAL GRP,"119,237,296",1.37%
28,L,429,GUARDIAN LIFE GRP,"106,394,010",1.22%
29,L,709,PACIFIC LIFE GRP,"99,030,414",1.13%
30,L,869,MINNESOTA MUT GRP,"98,572,340",1.13%
31,L,619,ONEAMERICA FIN PARTNERS GRP,"92,756,452",1.06%
32,L,68896,SOUTHERN FARM BUREAU LIFE INS CO,"90,378,543",1.04%
33,L,1348,MEIJI YASUDA LIFE INS GRP,"87,968,605",1.01%
34,L,4734,ATHENE GRP,"87,536,674",1.00%
35,L,2658,AMERICAN EQUITY INVESTMENT GRP,"80,687,445",0.92%
36,L,4,AMERIPRISE FIN GRP,"67,008,548",0.77%
37,L,4750,PRIMERICA GRP,"66,972,338",0.77%
38,L,1216,TIAA FAMILY GRP,"66,020,203",0.76%
39,L,306,CUNA MUT GRP,"64,977,167",0.74%
40,L,3098,TOKIO MARINE HOLDINGS INC GRP,"58,558,280",0.67%
41,L,215,KEMPER CORP GRP,"58,167,012",0.67%
42,L,4855,SUMITOMO LIFE INS GRP,"55,947,365",0.64%
43,L,836,WEST SOUTHERN GRP,"53,955,532",0.62%
44,L,943,AMERITAS MUT HOLDING GRP,"53,335,243",0.61%
45,L,4011,GENWORTH FIN GRP,"50,107,482",0.57%
46,L,8,ALLSTATE INS GRP,"50,069,832",0.57%
47,L,19,ASSURANT INC GRP,"49,733,747",0.57%
48,L,290,TORCHMARK CORP GRP,"49,433,408",0.57%
49,L,458,PROTECTIVE LIFE INS GRP,"47,822,276",0.55%
50,F,58033,KNIGHTS OF COLUMBUS,"43,696,531",0.50%
51,F,57320,WOODMEN WORLD LIFE INS SOC,"43,621,421",0.50%
