rank,type_,code,name,premium,share
92,L,215,KEMPER CORP GRP,"3,140,857",0.11%
93,L,50,COUNTRY INS & FIN SERV GRP,"3,096,176",0.11%
94,L,4553,SAVINGS BANK LIFE GRP,"3,082,207",0.11%
95,L,63819,UNITY FINANCIAL LIFE INS CO,"3,040,648",0.11%
96,L,66850,NATIONAL WESTERN LIFE INS CO,"3,017,684",0.11%
97,F,57541,MODERN WOODMEN OF AMER,"2,960,601",0.11%
98,L,525,PAN AMER LIFE GRP,"2,646,307",0.09%
99,L,77879,5 STAR LIFE INS CO,"2,459,616",0.09%
100,L,574,AMERCO CORP GRP,"2,428,127",0.09%
101,L,63290,FIDELITY LIFE ASSN A LEGAL RESERVE L,"2,424,273",0.09%
102,L,917,HCSC GRP,"2,319,577",0.08%
103,L,64904,INVESTORS HERITAGE LIFE INS CO,"2,210,493",0.08%
104,L,248,UNITED FIRE & CAS GRP,"2,101,752",0.07%
105,L,4862,ASSURITY GRP,"2,067,735",0.07%
106,L,61212,BALTIMORE LIFE INS CO,"2,027,728",0.07%
107,L,300,HORACE MANN GRP,"2,021,854",0.07%
108,L,661,BCBS OF SC GRP,"1,910,376",0.07%
109,L,64580,ILLINOIS MUT LIFE INS CO,"1,559,383",0.06%
110,F,57657,ROYAL NEIGHBORS OF AMER,"1,550,093",0.06%
111,L,626,CHUBB LTD GRP,"1,473,818",0.05%
112,L,801,DIRECTORS INVESTMENT GRP,"1,396,162",0.05%
113,L,62928,EMC NATL LIFE CO,"1,349,632",0.05%
114,L,63495,FORESTERS LIFE INS ANN CO,"1,274,348",0.05%
115,L,612,CITIZENS GRP,"1,208,027",0.04%
116,F,58009,POLICE & FIREMENS INS ASSN,"1,020,676",0.04%
117,L,169,SENTRY INS GRP,"1,013,805",0.04%
118,L,264,HEALTHMARKETS GRP,"996,938",0.04%
119,L,89184,STERLING INVESTORS LIFE INS CO,"989,645",0.04%
120,L,84,AMERICAN FINANCIAL GRP,"906,658",0.03%
121,L,781,UNION LABOR GRP,"904,833",0.03%
122,F,56154,GLEANER LIFE INS SOCIETY,"857,447",0.03%
123,L,4827,SOUTHLAND NATL HOLDING GRP,"832,853",0.03%
124,L,119,HUMANA GRP,"771,036",0.03%
125,F,57487,CATHOLIC ORDER OF FORESTERS,"764,914",0.03%
1,L,860,NORTHWESTERN MUT GRP,"181,401,829",9.82%
2,L,332,PRINCIPAL FIN GRP,"103,998,639",5.63%
3,L,826,NEW YORK LIFE GRP,"89,742,376",4.86%
4,L,513,IOWA FARM BUREAU GRP,"84,673,465",4.58%
5,L,20,LINCOLN NATL GRP,"79,739,652",4.31%
6,L,435,MASS MUT LIFE INS GRP,"65,226,849",3.53%
7,L,304,PRUDENTIAL OF AMER GRP,"64,774,062",3.50%
8,L,241,METROPOLITAN GRP,"64,082,194",3.47%
9,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"63,395,597",3.43%
10,L,869,MINNESOTA MUT GRP,"61,591,523",3.33%
11,L,176,STATE FARM GRP,"59,051,014",3.20%
12,L,468,AEGON US HOLDING GRP,"50,682,279",2.74%
13,L,431,SAMMONS ENTERPRISES GRP,"43,591,737",2.36%
14,L,904,JOHN HANCOCK GRP,"38,301,347",2.07%
15,L,4832,VOYA FINANCIAL GRP,"34,288,190",1.86%
16,L,458,PROTECTIVE LIFE INS GRP,"31,866,109",1.72%
17,L,91,HARTFORD FIRE & CAS GRP,"30,049,891",1.63%
18,L,429,GUARDIAN LIFE GRP,"29,133,559",1.58%
19,L,64505,HOMESTEADERS LIFE CO,"28,088,453",1.52%
20,L,3891,GOLDMAN SACHS GRP,"26,072,919",1.41%
21,L,233,CNO FINANCIAL GRP,"24,097,444",1.30%
22,L,261,MUTUAL OF OMAHA GRP,"22,949,787",1.24%
23,L,248,UNITED FIRE & CAS GRP,"22,540,305",1.22%
24,L,709,PACIFIC LIFE GRP,"22,015,053",1.19%
25,F,58033,KNIGHTS OF COLUMBUS,"19,615,891",1.06%
26,L,4750,PRIMERICA GRP,"18,576,333",1.01%
27,L,12,AMERICAN INTL GRP,"17,916,951",0.97%
28,L,565,UNUMPROVIDENT CORP GRP,"17,502,664",0.95%
29,L,4011,GENWORTH FIN GRP,"16,884,310",0.91%
30,L,4,AMERIPRISE FIN GRP,"16,563,466",0.90%
31,L,901,CIGNA HLTH GRP,"15,974,584",0.86%
32,L,473,AMERICAN FAMILY INS GRP,"15,191,935",0.82%
33,L,290,TORCHMARK CORP GRP,"15,039,378",0.81%
34,L,140,NATIONWIDE CORP GRP,"14,425,489",0.78%
35,L,968,AXA INS GRP,"14,271,326",0.77%
36,L,704,OHIO NATL LIFE GRP,"13,486,014",0.73%
37,L,549,SUN LIFE ASSUR CO OF CN GRP,"12,204,593",0.66%
38,L,153,PEKIN INS GRP,"11,855,046",0.64%
39,L,67393,OZARK NATL LIFE INS CO,"11,586,328",0.63%
40,L,1348,MEIJI YASUDA LIFE INS GRP,"11,345,666",0.61%
41,L,306,CUNA MUT GRP,"11,309,822",0.61%
42,L,244,CINCINNATI FIN GRP,"10,883,441",0.59%
43,L,62928,EMC NATL LIFE CO,"10,871,353",0.59%
44,L,918,JACKSON NATL GRP,"10,630,175",0.58%
45,L,1216,TIAA FAMILY GRP,"10,059,761",0.54%
46,L,850,PENN MUT GRP,"9,513,754",0.51%
47,L,872,BANNER LIFE GRP,"9,421,175",0.51%
48,L,943,AMERITAS MUT HOLDING GRP,"9,066,783",0.49%
49,L,3098,TOKIO MARINE HOLDINGS INC GRP,"8,142,887",0.44%
50,L,836,WEST SOUTHERN GRP,"7,853,181",0.42%
51,L,588,KANSAS CITY LIFE INS GRP,"7,489,637",0.41%
52,F,57541,MODERN WOODMEN OF AMER,"7,111,120",0.38%
53,L,19,ASSURANT INC GRP,"6,913,678",0.37%
54,L,619,ONEAMERICA FIN PARTNERS GRP,"6,632,434",0.36%
55,L,408,AMERICAN NATL FIN GRP,"6,421,601",0.35%
56,L,4815,RESOLUTION LIFE GRP,"6,347,165",0.34%
57,L,769,GREAT WEST GRP,"5,928,282",0.32%
58,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"5,097,859",0.28%
59,L,212,ZURICH INS GRP,"4,983,769",0.27%
60,L,1,AETNA GRP,"4,800,131",0.26%
61,L,4855,SUMITOMO LIFE INS GRP,"4,724,010",0.26%
62,L,4734,ATHENE GRP,"4,636,580",0.25%
63,L,634,NATIONAL LIFE GRP,"4,586,449",0.25%
64,F,57487,CATHOLIC ORDER OF FORESTERS,"4,322,395",0.23%
65,L,4736,GGC GRP,"4,306,714",0.23%
66,L,525,PAN AMER LIFE GRP,"3,740,140",0.20%
67,L,450,GENEVE HOLDINGS INC GRP,"3,698,438",0.20%
68,L,7,FEDERATED MUT GRP,"3,489,226",0.19%
69,L,280,AUTO OWNERS GRP,"3,352,391",0.18%
70,L,4483,NESTLE SA GRP,"3,338,775",0.18%
71,L,50,COUNTRY INS & FIN SERV GRP,"3,186,303",0.17%
72,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"3,169,127",0.17%
73,L,8,ALLSTATE INS GRP,"2,924,598",0.16%
74,L,4853,AAA LIFE GRP,"2,845,370",0.15%
75,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"2,726,992",0.15%
76,F,58017,WESTERN FRATERNAL LIFE ASSN,"2,643,031",0.14%
77,L,111,LIBERTY MUT GRP,"2,619,959",0.14%
78,L,123,SHELTER INS GRP,"2,601,247",0.14%
79,L,1280,GREAT WESTERN CO GRP,"2,476,669",0.13%
80,L,761,ALLIANZ INS GRP,"2,458,732",0.13%
81,L,4862,ASSURITY GRP,"2,427,214",0.13%
82,L,64580,ILLINOIS MUT LIFE INS CO,"2,097,874",0.11%
83,L,370,AFLAC GRP,"2,091,179",0.11%
84,L,367,PHYSICIANS MUT GRP,"1,974,907",0.11%
85,L,917,HCSC GRP,"1,931,500",0.10%
86,L,4553,SAVINGS BANK LIFE GRP,"1,874,801",0.10%
87,L,449,FINANCIAL HOLDINGS GRP,"1,832,406",0.10%
88,L,62510,EQUITRUST LIFE INS CO,"1,774,525",0.10%
89,L,707,UNITEDHEALTH GRP,"1,717,879",0.09%
90,L,4213,WILTON RE GRP,"1,600,281",0.09%
91,L,690,CENTRAL STATES GRP,"1,535,263",0.08%
92,F,57657,ROYAL NEIGHBORS OF AMER,"1,471,472",0.08%
93,L,315,INDUSTRIAL ALLIANCE GRP,"1,455,351",0.08%
94,L,300,HORACE MANN GRP,"1,426,815",0.08%
95,F,57320,WOODMEN WORLD LIFE INS SOC,"1,419,978",0.08%
96,L,3527,AMERICAN ENTERPRISE MUT GRP,"1,401,267",0.08%
97,L,276,TRUSTMARK MUT HOLDING CO GRP,"1,322,799",0.07%
98,L,4731,HARBINGER GRP,"1,209,306",0.07%
99,L,629,PLATEAU GRP,"1,206,223",0.07%
100,L,2878,UNITED HERITAGE MUT GRP,"1,185,737",0.06%
101,L,626,CHUBB LTD GRP,"1,145,150",0.06%
102,L,65927,LINCOLN HERITAGE LIFE INS CO,"997,112",0.05%
103,L,66850,NATIONAL WESTERN LIFE INS CO,"983,705",0.05%
104,L,535,COLUMBIAN LIFE GRP,"972,703",0.05%
105,L,63290,FIDELITY LIFE ASSN A LEGAL RESERVE L,"938,869",0.05%
106,L,574,AMERCO CORP GRP,"878,719",0.05%
107,F,56030,CATHOLIC FINANCIAL LIFE,"839,009",0.05%
108,F,57088,DEGREE OF HONOR PROTECTIVE ASSN,"786,416",0.04%
109,L,4716,FORTRESS GRP,"744,053",0.04%
110,L,77879,5 STAR LIFE INS CO,"705,110",0.04%
111,L,60445,SAGICOR LIFE INS CO,"699,574",0.04%
112,L,61212,BALTIMORE LIFE INS CO,"678,023",0.04%
113,L,775,PHARMACISTS MUT GRP,"669,439",0.04%
114,L,1117,MANHATTAN LIFE GRP,"667,464",0.04%
115,L,264,HEALTHMARKETS GRP,"579,615",0.03%
116,L,330,AMERICAN FIDELITY CORP GRP,"575,863",0.03%
117,L,581,BOSTON MUT GRP,"455,354",0.02%
118,L,84,AMERICAN FINANCIAL GRP,"433,241",0.02%
119,F,56332,FIRST CATH SLOVAK LADIES ASSN USA,"415,548",0.02%
120,L,71404,CONTINENTAL GEN INS CO,"409,559",0.02%
121,L,87920,LOCOMOTIVE ENGINEERS & CONDUCTORS MU,"393,719",0.02%
122,L,62952,EQUITABLE LIFE & CAS INS CO,"376,830",0.02%
123,L,542,INDIANA FARM BUREAU GRP,"373,199",0.02%
124,L,84174,ELCO MUT LIFE & ANN,"371,974",0.02%
125,L,69132,STATE MUT INS CO,"365,694",0.02%
1,L,860,NORTHWESTERN MUT GRP,"99,796,996",6.85%
2,L,435,MASS MUT LIFE INS GRP,"99,639,426",6.84%
3,L,826,NEW YORK LIFE GRP,"79,466,129",5.45%
4,L,241,METROPOLITAN GRP,"76,336,271",5.24%
5,L,304,PRUDENTIAL OF AMER GRP,"65,672,212",4.51%
6,L,176,STATE FARM GRP,"51,450,278",3.53%
7,L,431,SAMMONS ENTERPRISES GRP,"47,739,015",3.28%
8,L,20,LINCOLN NATL GRP,"46,217,173",3.17%
9,L,513,IOWA FARM BUREAU GRP,"45,292,465",3.11%
10,L,869,MINNESOTA MUT GRP,"33,987,575",2.33%
11,L,704,OHIO NATL LIFE GRP,"32,005,145",2.20%
12,F,58033,KNIGHTS OF COLUMBUS,"31,855,167",2.19%
13,L,458,PROTECTIVE LIFE INS GRP,"31,366,982",2.15%
14,L,468,AEGON US HOLDING GRP,"26,357,615",1.81%
15,L,709,PACIFIC LIFE GRP,"24,909,289",1.71%
16,L,91,HARTFORD FIRE & CAS GRP,"23,892,047",1.64%
17,L,12,AMERICAN INTL GRP,"22,562,659",1.55%
18,L,904,JOHN HANCOCK GRP,"21,766,261",1.49%
19,L,473,AMERICAN FAMILY INS GRP,"21,724,840",1.49%
20,L,4011,GENWORTH FIN GRP,"20,690,000",1.42%
21,L,769,GREAT WEST GRP,"20,307,251",1.39%
22,L,850,PENN MUT GRP,"19,758,718",1.36%
23,L,968,AXA INS GRP,"19,151,632",1.31%
24,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"18,522,484",1.27%
25,L,332,PRINCIPAL FIN GRP,"17,723,563",1.22%
26,L,4750,PRIMERICA GRP,"17,562,032",1.21%
27,L,4832,VOYA FINANCIAL GRP,"16,508,848",1.13%
28,L,261,MUTUAL OF OMAHA GRP,"16,259,557",1.12%
29,L,290,TORCHMARK CORP GRP,"15,452,973",1.06%
30,L,901,CIGNA HLTH GRP,"14,732,290",1.01%
31,L,1348,MEIJI YASUDA LIFE INS GRP,"13,010,475",0.89%
32,L,212,ZURICH INS GRP,"12,826,951",0.88%
33,L,565,UNUMPROVIDENT CORP GRP,"12,809,366",0.88%
34,L,4,AMERIPRISE FIN GRP,"11,049,648",0.76%
35,L,4862,ASSURITY GRP,"10,867,378",0.75%
36,L,918,JACKSON NATL GRP,"10,637,355",0.73%
37,L,233,CNO FINANCIAL GRP,"10,568,804",0.73%
38,L,588,KANSAS CITY LIFE INS GRP,"10,498,443",0.72%
39,L,19,ASSURANT INC GRP,"10,370,926",0.71%
40,L,140,NATIONWIDE CORP GRP,"9,954,311",0.68%
41,L,872,BANNER LIFE GRP,"9,447,212",0.65%
42,L,429,GUARDIAN LIFE GRP,"9,116,138",0.63%
43,L,619,ONEAMERICA FIN PARTNERS GRP,"8,928,178",0.61%
44,L,549,SUN LIFE ASSUR CO OF CN GRP,"8,750,665",0.60%
45,L,306,CUNA MUT GRP,"8,729,758",0.60%
46,L,64505,HOMESTEADERS LIFE CO,"8,136,082",0.56%
47,L,4815,RESOLUTION LIFE GRP,"8,117,206",0.56%
48,L,1,AETNA GRP,"7,909,236",0.54%
49,L,430,BCBS OF KS GRP,"7,849,229",0.54%
50,L,123,SHELTER INS GRP,"7,468,035",0.51%
51,L,836,WEST SOUTHERN GRP,"7,397,287",0.51%
52,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"7,369,477",0.51%
53,L,634,NATIONAL LIFE GRP,"6,016,001",0.41%
54,L,4734,ATHENE GRP,"5,878,828",0.40%
55,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"5,627,778",0.39%
56,L,67393,OZARK NATL LIFE INS CO,"5,608,129",0.38%
57,L,3098,TOKIO MARINE HOLDINGS INC GRP,"5,281,109",0.36%
58,L,943,AMERITAS MUT HOLDING GRP,"5,171,384",0.35%
59,L,4213,WILTON RE GRP,"4,654,923",0.32%
60,L,581,BOSTON MUT GRP,"4,597,653",0.32%
61,L,4736,GGC GRP,"4,517,510",0.31%
62,L,3891,GOLDMAN SACHS GRP,"4,515,057",0.31%
63,L,4855,SUMITOMO LIFE INS GRP,"4,402,621",0.30%
64,L,244,CINCINNATI FIN GRP,"4,237,300",0.29%
65,F,57541,MODERN WOODMEN OF AMER,"4,168,133",0.29%
66,L,62510,EQUITRUST LIFE INS CO,"3,973,954",0.27%
67,L,7,FEDERATED MUT GRP,"3,968,318",0.27%
68,L,408,AMERICAN NATL FIN GRP,"3,959,324",0.27%
69,L,761,ALLIANZ INS GRP,"3,920,731",0.27%
70,L,1216,TIAA FAMILY GRP,"3,813,349",0.26%
71,L,8,ALLSTATE INS GRP,"3,497,666",0.24%
72,L,4483,NESTLE SA GRP,"3,248,899",0.22%
73,L,525,PAN AMER LIFE GRP,"3,048,234",0.21%
74,L,111,LIBERTY MUT GRP,"2,902,448",0.20%
75,L,330,AMERICAN FIDELITY CORP GRP,"2,813,109",0.19%
76,L,60542,AMERICAN HOME LIFE INS CO,"2,796,704",0.19%
77,L,370,AFLAC GRP,"2,719,143",0.19%
78,L,62928,EMC NATL LIFE CO,"2,701,189",0.19%
79,L,248,UNITED FIRE & CAS GRP,"2,556,465",0.18%
80,L,14165,US ALLIANCE LIFE & SECURITY CO,"2,525,912",0.17%
81,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"2,495,449",0.17%
82,L,4853,AAA LIFE GRP,"2,404,681",0.17%
83,L,690,CENTRAL STATES GRP,"2,349,999",0.16%
84,L,1280,GREAT WESTERN CO GRP,"2,315,709",0.16%
85,L,4752,FIRST TRINITY FIN GRP,"2,253,534",0.15%
86,L,449,FINANCIAL HOLDINGS GRP,"2,156,913",0.15%
87,L,65927,LINCOLN HERITAGE LIFE INS CO,"1,970,517",0.14%
88,L,574,AMERCO CORP GRP,"1,709,495",0.12%
89,L,707,UNITEDHEALTH GRP,"1,568,740",0.11%
90,L,50,COUNTRY INS & FIN SERV GRP,"1,519,919",0.10%
91,L,68772,SECURITY MUT LIFE INS CO OF NY,"1,512,935",0.10%
92,L,4731,HARBINGER GRP,"1,491,742",0.10%
93,L,4553,SAVINGS BANK LIFE GRP,"1,474,320",0.10%
94,L,63290,FIDELITY LIFE ASSN A LEGAL RESERVE L,"1,351,579",0.09%
95,L,2878,UNITED HERITAGE MUT GRP,"1,257,231",0.09%
96,L,77879,5 STAR LIFE INS CO,"1,198,101",0.08%
97,L,626,CHUBB LTD GRP,"1,035,680",0.07%
98,L,876,ARKANSAS BCBS GRP,"962,114",0.07%
99,L,66850,NATIONAL WESTERN LIFE INS CO,"958,907",0.07%
100,L,367,PHYSICIANS MUT GRP,"954,932",0.07%
101,L,276,TRUSTMARK MUT HOLDING CO GRP,"928,632",0.06%
102,L,4827,SOUTHLAND NATL HOLDING GRP,"885,736",0.06%
103,F,57657,ROYAL NEIGHBORS OF AMER,"850,743",0.06%
104,L,61212,BALTIMORE LIFE INS CO,"695,683",0.05%
105,L,315,INDUSTRIAL ALLIANCE GRP,"670,983",0.05%
106,L,215,KEMPER CORP GRP,"669,161",0.05%
107,L,3527,AMERICAN ENTERPRISE MUT GRP,"657,386",0.05%
108,L,4716,FORTRESS GRP,"548,669",0.04%
109,L,84,AMERICAN FINANCIAL GRP,"509,857",0.03%
110,L,4639,RGA INC GRP,"486,509",0.03%
111,L,300,HORACE MANN GRP,"480,789",0.03%
112,L,70130,UNIVERSAL GUAR LIFE INS CO,"473,526",0.03%
113,L,169,SENTRY INS GRP,"462,955",0.03%
114,L,64580,ILLINOIS MUT LIFE INS CO,"462,575",0.03%
115,L,280,AUTO OWNERS GRP,"437,204",0.03%
116,L,4725,ENSTAR GRP,"423,889",0.03%
117,L,264,HEALTHMARKETS GRP,"422,539",0.03%
118,L,69132,STATE MUT INS CO,"380,131",0.03%
119,L,1117,MANHATTAN LIFE GRP,"358,002",0.02%
120,L,87920,LOCOMOTIVE ENGINEERS & CONDUCTORS MU,"354,840",0.02%
121,L,2658,AMERICAN EQUITY INVESTMENT GRP,"338,072",0.02%
122,L,542,INDIANA FARM BUREAU GRP,"314,606",0.02%
123,L,4794,DELAWARE LIFE HOLDING GRP,"304,215",0.02%
124,L,71404,CONTINENTAL GEN INS CO,"291,689",0.02%
125,F,57487,CATHOLIC ORDER OF FORESTERS,"281,860",0.02%
1,L,860,NORTHWESTERN MUT GRP,"112,210,470",6.93%
2,L,468,AEGON US HOLDING GRP,"107,225,247",6.62%
3,L,241,METROPOLITAN GRP,"104,993,394",6.49%
4,L,304,PRUDENTIAL OF AMER GRP,"69,632,669",4.30%
5,L,20,LINCOLN NATL GRP,"69,236,149",4.28%
6,L,826,NEW YORK LIFE GRP,"65,936,424",4.07%
7,L,176,STATE FARM GRP,"61,831,600",3.82%
8,L,12,AMERICAN INTL GRP,"42,073,976",2.60%
9,L,435,MASS MUT LIFE INS GRP,"31,150,001",1.92%
10,L,261,MUTUAL OF OMAHA GRP,"30,861,156",1.91%
11,L,869,MINNESOTA MUT GRP,"30,685,189",1.90%
12,L,904,JOHN HANCOCK GRP,"30,627,942",1.89%
13,L,290,TORCHMARK CORP GRP,"29,633,293",1.83%
14,L,68896,SOUTHERN FARM BUREAU LIFE INS CO,"28,068,998",1.73%
15,L,458,PROTECTIVE LIFE INS GRP,"26,410,043",1.63%
16,L,709,PACIFIC LIFE GRP,"25,092,444",1.55%
17,L,836,WEST SOUTHERN GRP,"24,041,000",1.48%
18,L,431,SAMMONS ENTERPRISES GRP,"23,374,664",1.44%
19,L,429,GUARDIAN LIFE GRP,"23,232,446",1.44%
20,L,91,HARTFORD FIRE & CAS GRP,"23,229,929",1.43%
21,L,140,NATIONWIDE CORP GRP,"23,103,146",1.43%
22,L,565,UNUMPROVIDENT CORP GRP,"22,794,848",1.41%
23,L,4832,VOYA FINANCIAL GRP,"22,409,288",1.38%
24,L,119,HUMANA GRP,"21,391,722",1.32%
25,L,704,OHIO NATL LIFE GRP,"21,084,457",1.30%
26,F,57320,WOODMEN WORLD LIFE INS SOC,"20,575,728",1.27%
27,L,111,LIBERTY MUT GRP,"17,778,054",1.10%
28,L,4750,PRIMERICA GRP,"17,564,773",1.08%
29,L,901,CIGNA HLTH GRP,"17,076,835",1.05%
30,L,549,SUN LIFE ASSUR CO OF CN GRP,"16,118,983",1.00%
31,L,968,AXA INS GRP,"15,350,795",0.95%
32,L,19,ASSURANT INC GRP,"15,089,966",0.93%
33,L,4011,GENWORTH FIN GRP,"14,983,344",0.93%
34,L,769,GREAT WEST GRP,"13,716,353",0.85%
35,L,64904,INVESTORS HERITAGE LIFE INS CO,"13,508,159",0.83%
36,L,619,ONEAMERICA FIN PARTNERS GRP,"13,502,320",0.83%
37,L,233,CNO FINANCIAL GRP,"12,242,818",0.76%
38,L,306,CUNA MUT GRP,"11,893,302",0.73%
39,L,872,BANNER LIFE GRP,"11,382,709",0.70%
40,F,57541,MODERN WOODMEN OF AMER,"11,212,511",0.69%
41,L,267,GRANGE MUT CAS GRP,"10,698,055",0.66%
42,L,332,PRINCIPAL FIN GRP,"9,887,046",0.61%
43,L,918,JACKSON NATL GRP,"9,875,048",0.61%
44,L,244,CINCINNATI FIN GRP,"9,678,443",0.60%
45,L,4213,WILTON RE GRP,"9,653,294",0.60%
46,L,4815,RESOLUTION LIFE GRP,"9,068,258",0.56%
47,L,1216,TIAA FAMILY GRP,"8,607,470",0.53%
48,L,64505,HOMESTEADERS LIFE CO,"8,404,956",0.52%
49,L,535,COLUMBIAN LIFE GRP,"8,232,534",0.51%
50,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"7,718,170",0.48%
51,L,8,ALLSTATE INS GRP,"7,597,168",0.47%
52,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"7,420,889",0.46%
53,L,671,ANTHEM INC GRP,"7,378,917",0.46%
54,L,4,AMERIPRISE FIN GRP,"7,231,601",0.45%
55,L,3891,GOLDMAN SACHS GRP,"6,781,989",0.42%
56,L,123,SHELTER INS GRP,"6,682,407",0.41%
57,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"6,469,998",0.40%
58,L,65927,LINCOLN HERITAGE LIFE INS CO,"6,382,188",0.39%
59,L,4718,TIPTREE FIN GRP,"6,351,267",0.39%
60,L,4483,NESTLE SA GRP,"6,235,005",0.39%
61,L,4855,SUMITOMO LIFE INS GRP,"6,022,873",0.37%
62,L,367,PHYSICIANS MUT GRP,"5,669,642",0.35%
63,L,943,AMERITAS MUT HOLDING GRP,"5,668,757",0.35%
64,L,4716,FORTRESS GRP,"5,550,459",0.34%
65,L,838,CINCINNATI EQUITABLE CO GRP,"5,402,257",0.33%
66,L,408,AMERICAN NATL FIN GRP,"5,333,406",0.33%
67,L,330,AMERICAN FIDELITY CORP GRP,"5,320,917",0.33%
68,L,588,KANSAS CITY LIFE INS GRP,"5,191,480",0.32%
69,L,4853,AAA LIFE GRP,"5,104,818",0.32%
70,L,4736,GGC GRP,"4,771,603",0.29%
71,L,291,MOTORISTS MUT GRP,"4,383,279",0.27%
72,L,3098,TOKIO MARINE HOLDINGS INC GRP,"4,345,523",0.27%
73,L,850,PENN MUT GRP,"4,134,998",0.26%
74,L,66850,NATIONAL WESTERN LIFE INS CO,"4,069,908",0.25%
75,L,1,AETNA GRP,"4,029,042",0.25%
76,L,449,FINANCIAL HOLDINGS GRP,"3,974,872",0.25%
77,L,370,AFLAC GRP,"3,903,697",0.24%
78,L,4553,SAVINGS BANK LIFE GRP,"3,713,804",0.23%
79,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"3,587,265",0.22%
80,L,4734,ATHENE GRP,"3,546,990",0.22%
81,L,4731,HARBINGER GRP,"2,968,003",0.18%
82,L,634,NATIONAL LIFE GRP,"2,933,257",0.18%
83,F,57487,CATHOLIC ORDER OF FORESTERS,"2,917,135",0.18%
84,L,761,ALLIANZ INS GRP,"2,840,470",0.18%
85,L,64580,ILLINOIS MUT LIFE INS CO,"2,768,458",0.17%
86,L,1348,MEIJI YASUDA LIFE INS GRP,"2,718,523",0.17%
87,L,77879,5 STAR LIFE INS CO,"2,624,816",0.16%
88,F,58033,KNIGHTS OF COLUMBUS,"2,608,718",0.16%
89,L,280,AUTO OWNERS GRP,"2,540,438",0.16%
90,L,315,INDUSTRIAL ALLIANCE GRP,"2,345,424",0.14%
91,L,276,TRUSTMARK MUT HOLDING CO GRP,"2,192,163",0.14%
92,L,581,BOSTON MUT GRP,"2,073,923",0.13%
93,L,63495,FORESTERS LIFE INS ANN CO,"1,914,970",0.12%
94,L,7,FEDERATED MUT GRP,"1,870,101",0.12%
95,L,707,UNITEDHEALTH GRP,"1,740,473",0.11%
96,L,63290,FIDELITY LIFE ASSN A LEGAL RESERVE L,"1,652,643",0.10%
97,L,4703,KENTUCKY NATL INS GRP,"1,565,994",0.10%
98,L,574,AMERCO CORP GRP,"1,389,285",0.09%
99,L,62510,EQUITRUST LIFE INS CO,"1,270,849",0.08%
100,L,542,INDIANA FARM BUREAU GRP,"1,206,820",0.07%
101,L,215,KEMPER CORP GRP,"1,187,278",0.07%
102,L,4764,RESERVOIR CAPITAL GRP,"1,110,087",0.07%
103,L,50,COUNTRY INS & FIN SERV GRP,"1,080,818",0.07%
104,L,801,DIRECTORS INVESTMENT GRP,"1,053,195",0.07%
105,L,525,PAN AMER LIFE GRP,"1,045,996",0.06%
106,L,67393,OZARK NATL LIFE INS CO,"1,037,961",0.06%
107,L,626,CHUBB LTD GRP,"1,028,121",0.06%
108,L,212,ZURICH INS GRP,"880,959",0.05%
109,L,917,HCSC GRP,"859,803",0.05%
110,L,587,ATLANTIC AMER GRP,"846,171",0.05%
111,L,4862,ASSURITY GRP,"835,370",0.05%
112,L,4827,SOUTHLAND NATL HOLDING GRP,"717,276",0.04%
113,L,264,HEALTHMARKETS GRP,"638,120",0.04%
114,F,57657,ROYAL NEIGHBORS OF AMER,"636,764",0.04%
115,L,87920,LOCOMOTIVE ENGINEERS & CONDUCTORS MU,"615,798",0.04%
116,L,84,AMERICAN FINANCIAL GRP,"581,022",0.04%
117,L,781,UNION LABOR GRP,"542,367",0.03%
118,L,4712,GPM LIFE GRP,"535,352",0.03%
119,L,3436,LIBERTY LIFE GRP TRUST GRP,"511,265",0.03%
120,L,62928,EMC NATL LIFE CO,"471,048",0.03%
121,L,661,BCBS OF SC GRP,"464,347",0.03%
122,L,61921,CITIZENS SECURITY LIFE INS CO,"447,268",0.03%
123,L,4752,FIRST TRINITY FIN GRP,"439,721",0.03%
124,L,61212,BALTIMORE LIFE INS CO,"436,825",0.03%
125,L,78662,SENIOR LIFE INS CO,"435,942",0.03%
1,L,826,NEW YORK LIFE GRP,"200,573,768",8.33%
2,L,241,METROPOLITAN GRP,"158,689,321",6.59%
3,L,860,NORTHWESTERN MUT GRP,"139,757,844",5.80%
4,L,176,STATE FARM GRP,"137,201,732",5.69%
5,L,304,PRUDENTIAL OF AMER GRP,"112,118,309",4.65%
6,L,3891,GOLDMAN SACHS GRP,"92,860,133",3.85%
7,L,468,AEGON US HOLDING GRP,"70,537,527",2.93%
8,L,68896,SOUTHERN FARM BUREAU LIFE INS CO,"67,499,013",2.80%
9,L,4750,PRIMERICA GRP,"66,819,271",2.77%
